text_id,text,label_0_mean,label_0_std,label_0_last,label_1_mean,label_1_std,label_1_last,label,pred,agreement_level,agreement_factor,comment_id,confidence,variability,correctness,is_correct,agreement_factor_rd
89,"I know I am one of millions who are sick of Trump.  Covid is killing us. Trump’s lies are killing us. His racist agenda is killing us. It is ripping out our souls, changing us. All we want is to go to work, do our jobs, tend to our lives, live decently. We need decency back.",0.8282610297203064,0.215979672110545,0.9982596039772034,0.1717389797093346,0.21597967754843972,0.001740431995131,0,0,A0,0.6,1036_train,0.8282610297203064,0.215979672110545,0.9982596039772034,True,0.6
90,Changes in Bengaluru's civic leadership. BBMP Commissioner BH Anil Kumar transferred. Manjunath Prasad appointed as the new Commissioner.   Decision comes amid a lockdown over a spike in COVID-19 cases since the end of June.,0.9114622592926025,0.1389371385715037,0.9927680492401124,0.08853774447925383,0.13893715946466648,0.0072319488972425,0,0,A++,1.0,1037_dev,0.9114622592926025,0.1389371385715037,0.9927680492401124,True,1.0
91,"Everyone RT  Let's pray for our leaders fervently, 1 Tim 2. Put on the armor of God,  Ephesians 6. This is spiritual warfare. Be shrewd and gentle, Matthew 10. Discipline yourself for the purpose of Godliness! 1 Tim 4. Hold the Line PATRIOTS.",0.9384110569953918,0.09594693238805271,0.9986063838005066,0.0615889720851555,0.09594692835589153,0.0013936610193923,0,0,A+,0.8,1037_test,0.9384110569953918,0.09594693238805271,0.9986063838005066,True,0.8
92,This isn’t human.,0.9655310392379761,0.03454743499071633,0.999045431613922,0.03446896395180368,0.03454744366501522,0.0009545466164126,0,0,A++,1.0,1037_train,0.9655310392379761,0.03454743499071633,0.999045431613922,True,1.0
93,Dear God help us Make America Sane Again Please,0.8735162019729614,0.2604644548156706,0.9978269934654236,0.1264837618451565,0.26046444245052536,0.0021729448344558,0,0,A+,0.8,1038_dev,0.8735162019729614,0.2604644548156706,0.9978269934654236,True,0.8
94,"3rd degree murder is an accident, while this clearly not an accident since he knows george floyd— what a fucked up system <url>",0.13315342888236043,0.14951269847873838,0.0295340009033679,0.8668465614318848,0.14951268808652882,0.9704659581184388,1,1,A++,1.0,1038_test,0.8668465614318848,0.14951268808652882,0.9704659581184388,True,1.0
95,"We've done it, lads. We've reaked 'peak stupid'.",0.0872318069450557,0.11346076362735708,0.0059456950984895,0.9127681732177735,0.11346077673631248,0.99405437707901,1,1,A++,1.0,1038_train,0.9127681732177735,0.11346077673631248,0.99405437707901,True,1.0
96,Not USU sending out an email saying their students health is a priority right after my friend tested positive for COVID because she had to go back and then telling me the football team also has COVID,0.9408191442489624,0.11918470161636395,0.9985514283180236,0.05918085516896093,0.11918471751863656,0.0014485815772786,0,0,A++,1.0,1039_dev,0.9408191442489624,0.11918470161636395,0.9985514283180236,True,1.0
97,Woodward Defends Sitting on Trump Coronavirus Tapes: US Already ‘Knew Very Clearly’ of Pandemic Danger <url> via ,0.9799077272415161,0.02412051413577949,0.9988448619842528,0.0200922692660242,0.02412051167317033,0.0011550697963684,0,0,A++,1.0,1039_train,0.9799077272415161,0.02412051413577949,0.9988448619842528,True,1.0
98," oh really you didn't say ""Stupid Bastards"" to the military huh whats this you lying two face dog pony listen to near end its real clear you say it! Your a liar! <url>",0.14091902337968348,0.18902572232255632,0.0275247190147638,0.8590809941291809,0.1890257059105856,0.972475290298462,1,1,A+,0.8,103_dev,0.8590809941291809,0.1890257059105856,0.972475290298462,True,0.8
99,"Dear Mrs. Biden, stop abusing your husband to death...",0.34239719770848753,0.3526650326661924,0.0071031842380762,0.6576028078794479,0.3526650566623032,0.992896854877472,1,1,A+0,0.6,103_test,0.6576028078794479,0.3526650566623032,0.992896854877472,True,0.6
100,"We are all same  ""I can't breath""-George Floyd  Respect yourself, Respect your family, Respect your community, Respect human can save mankind.  #Positive #Thought #Motivation #attitude #builders  #Think #influence <url> ",0.9020466208457947,0.12567160423330404,0.9983503818511964,0.09795340779237445,0.1256715832874942,0.0016496810130774,0,0,A++,1.0,103_train,0.9020466208457947,0.12567160423330404,0.9983503818511964,True,1.0
101," The people DID decide and President Trump won by a landslide. You Luciferian lefts are evil and can only win by cheating. You will get caught and prosecuted for treason, and get caught for all the other treasonous acts you all have committed. WE THE PEOPLE ARE AWAKE! God Wins!",0.325942650437355,0.2529259291867496,0.1242440640926361,0.6740573465824127,0.2529259335696653,0.8757559657096863,1,1,A++,1.0,1040_dev,0.6740573465824127,0.2529259335696653,0.8757559657096863,True,1.0
102,"Wait, what? Are you kidding me?",0.8970113754272461,0.20166357544775212,0.9955007433891296,0.10298860529437659,0.2016635876524118,0.0044991974718868,0,0,A++,1.0,1040_test,0.8970113754272461,0.20166357544775212,0.9955007433891296,True,1.0
103,  Yeah. He put a knife out our backs,0.8904341936111451,0.1597949735028748,0.9977217316627502,0.10956582275684919,0.15979498135138792,0.0022782832384109,0,0,A0,0.6,1040_train,0.8904341936111451,0.1597949735028748,0.9977217316627502,True,0.6
104,Stop resisting ! Let them cuff you and place you in the auto! Wow that’s hard . Both have prior arrests !  🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,0.9415775775909424,0.08040131508549876,0.9974645376205444,0.05842241118662052,0.08040131306222045,0.0025355140678584,0,0,A+,0.8,1041_dev,0.9415775775909424,0.08040131508549876,0.9974645376205444,True,0.8
105,"‘The protesters chanted: ""No justice, no peace, no racist police"", ""I can’t breathe"" and ""the UK is not innocent""... and called out the names of Floyd and others in the UK who had died at the hands of police, or who were victims of racial injustice’ #BlackLivesMatter <url>",0.9752696275711059,0.04283156430294971,0.9995173215866088,0.02473040854674758,0.04283155441491454,0.0004827266384381,0,0,A++,1.0,1041_test,0.9752696275711059,0.04283156430294971,0.9995173215866088,True,1.0
106,I wish two things for you: 1) Speedy Recovery 2) Stop being an antisemite.,0.9560166597366333,0.06976510734899398,0.9986984729766846,0.0439833276905119,0.06976510482235991,0.0013014748692512,0,0,A+,0.8,1041_train,0.9560166597366333,0.06976510734899398,0.9986984729766846,True,0.8
107,"Democrats hate Trump so much they are short of saying  ""Defund Plasma for Covid patients""",0.9271141052246094,0.10561141270459609,0.9989173412322998,0.07288587787188584,0.10561141591964515,0.0010826776269823,0,0,A0,0.6,1042_dev,0.9271141052246094,0.10561141270459609,0.9989173412322998,True,0.6
108,Shit !!!!! This where everyone was going,0.0427367880940437,0.05010390016519196,0.0098352413624525,0.9572632074356079,0.05010390130969191,0.9901648163795472,1,1,A+0,0.6,1042_test,0.9572632074356079,0.05010390130969191,0.9901648163795472,True,0.6
109,"#Trump called the #coronavirus a hoax,  these death totals are his fault as a failed president.  As of March 28, 11:51 pm #Coronavirus American totals 124,388 cases  2,227 deaths   Why would a family with $10 Billion  give nothing to fight  Covid-19 ?  <url>",0.8950316429138183,0.09070544725855322,0.9959819316864014,0.104968371707946,0.09070546936808434,0.004018033389002,0,0,A+,0.8,1043_dev,0.8950316429138183,0.09070544725855322,0.9959819316864014,True,0.8
110,  Shut up <url>,0.5869753867387771,0.3614678206444968,0.5589219331741333,0.41302462518215177,0.3614678234927758,0.4410780966281891,0,0,A0,0.6,1043_test,0.5869753867387771,0.3614678206444968,0.5589219331741333,True,0.6
111,"As a museum we have a responsibility to be inclusive and accessible   We are committed to anti-racism and equity, and to working harder to make our organisation and collection more representative because #BlackLivesMatter  #MuseumsAreNotNeutral",0.9895593643188476,0.008427226329485307,0.9974718689918518,0.01044065225869412,0.008427240797159848,0.0025281468406319,0,0,A++,1.0,1043_train,0.9895593643188476,0.008427226329485307,0.9974718689918518,True,1.0
112,What do you think about George Floyd’s family getting a folded flag? <url>,0.9914973378181458,0.005428334927272535,0.9980097413063048,0.00850266083143644,0.005428289594816947,0.0019903185311704,0,0,A++,1.0,1044_dev,0.9914973378181458,0.005428334927272535,0.9980097413063048,True,1.0
113,"We are a generation of men tasked with addressing ongoing, systemic trauma, both ours and others. We are tasked with accepting the brutal realizations of #MeToo, #BlackLivesMatter and the ugly outbreak of white nationalism across Europe and America. /3",0.9819830894470215,0.01981230760294073,0.9984495639801024,0.018016926967538836,0.019812303454740225,0.0015504137845709,0,0,A++,1.0,1044_test,0.9819830894470215,0.01981230760294073,0.9984495639801024,True,1.0
114,Never been more grateful to not live in a swing state.,0.9455041766166687,0.06655639922121534,0.9965447783470154,0.054495841194875515,0.06655639903576914,0.0034552370198071,0,0,A++,1.0,1044_train,0.9455041766166687,0.06655639922121534,0.9965447783470154,True,1.0
115, You sat in your basement bunker so STFU about who sat in a bunker. Hiden Biden! <url>,0.27556979972869156,0.38858602242468404,0.0052351476624608,0.7244301766157151,0.3885860242414492,0.994764804840088,1,1,A+0,0.6,1045_dev,0.7244301766157151,0.3885860242414492,0.994764804840088,True,0.6
116,"I have called out several hateful posts.   They hate all things white, even when their profile pic is white. Righteous passion to eradicate racism, while humiliating millions of whites who are allies, that is incredibly dangerous.  We must come together.  #BlackLivesMatter",0.900418484210968,0.16952989903279075,0.9971646666526794,0.09958151257596905,0.16952988716798317,0.0028352730441838,0,0,A0,0.6,1045_test,0.900418484210968,0.16952989903279075,0.9971646666526794,True,0.6
117,  Damn right congressman!!,0.9649399280548095,0.0594421040821863,0.9974251985549928,0.03506006677635008,0.05944208778847709,0.0025748892221599,0,0,A++,1.0,1045_train,0.9649399280548095,0.0594421040821863,0.9974251985549928,True,1.0
118,     You’re lying.,0.35387190654873846,0.32884892980178143,0.1034118235111236,0.6461280763149262,0.32884892743061084,0.896588146686554,1,1,A+,0.8,1046_dev,0.6461280763149262,0.32884892743061084,0.896588146686554,True,0.8
119, ENDING FRACKING...ENDING OIL EXPLORATION ON FEDERAL LANDS....JOE KILLING JOE! #MAGA2020,0.7319016039371491,0.18342149007540065,0.9705932140350342,0.2680984269827604,0.18342146404842663,0.0294068362563848,0,0,A+,0.8,1046_test,0.7319016039371491,0.18342149007540065,0.9705932140350342,True,0.8
120,Biden is running a shit campaign. Maybe the worst I’ve ever seen. I know there is Covid but this is just absolutely no effort. I honestly don’t think a single person working for him gives a shit if he wins or not.,0.3116993226110935,0.38712659934282834,0.0560549572110176,0.6883006691932678,0.3871266008210911,0.9439449906349182,1,1,A+,0.8,1046_train,0.6883006691932678,0.3871266008210911,0.9439449906349182,True,0.8
121, YOU HAVE THAT BACKWARDS OLD GOAT JOE YOU WERE THE ONE ACTING LIKE A BABY SAYS SHUT UP MAN PLEASE GO BACK TO YOUR BASEMENT YOUR SAFER THERE,0.14876613486558193,0.26137005166830185,0.0128750279545784,0.8512338638305664,0.2613700505175596,0.9871249794960022,1,1,A++,1.0,1047_dev,0.8512338638305664,0.2613700505175596,0.9871249794960022,True,1.0
122,"Uh, you didn't close squat the first time. #Iamnotresponsible ‘We’re not going to close the country’ if there’s a second wave, Trump says <url> #worstpresidentever",0.9583622813224792,0.05561173578733991,0.992330014705658,0.041637729806825466,0.0556117218834765,0.0076699815690517,0,0,A0,0.6,1047_train,0.9583622813224792,0.05561173578733991,0.992330014705658,True,0.6
123,  Hitler liked dogs. There goes your logic 🤦🏼‍♂️🤷🏼‍♂️,0.5704729497432709,0.2998153429288619,0.941272795200348,0.42952703684568405,0.29981535016176775,0.0587271675467491,0,0,A0,0.6,1048_test,0.5704729497432709,0.2998153429288619,0.941272795200348,True,0.6
124, You damn well better stay in line!   <url>,0.9522669076919555,0.09294969614484251,0.9978461265563964,0.047733116662129746,0.09294970714757549,0.0021538771688938,0,0,A0,0.6,1048_train,0.9522669076919555,0.09294969614484251,0.9978461265563964,True,0.6
125,Remove hate! Vote against Doug Collins!,0.9828044533729553,0.023638454221753112,0.9990584254264832,0.01719555192394176,0.023638426996097125,0.0009416003595106,0,0,A++,1.0,1049_dev,0.9828044533729553,0.023638454221753112,0.9990584254264832,True,1.0
126,"Can 2020 please kindly fuck off? I just found out one of my old bosses, mentor and friend has been home with his fiance, who is battling Covid. It is day 8 and both guys are begging people to take this seriously.",0.10496647730469699,0.10163865351813016,0.0225013121962547,0.8950334787368774,0.1016386491189476,0.9774986505508424,1,1,A+,0.8,1049_test,0.8950334787368774,0.1016386491189476,0.9774986505508424,True,0.8
127,"    You lose, idiot.",0.04870298150926824,0.07318059989054282,0.0119650484994053,0.9512970089912415,0.07318058207667578,0.9880349040031432,1,1,A++,1.0,104_dev,0.9512970089912415,0.07318058207667578,0.9880349040031432,True,1.0
128,"Yep. And the cops are *PISSED*, too. 👍",0.9211456656455994,0.09797655808867689,0.9989905953407288,0.07885437048971647,0.09797655386835379,0.0010094277095049,0,0,A0,0.6,104_test,0.9211456656455994,0.09797655808867689,0.9989905953407288,True,0.6
129,"Go to hell and get a job"":  Tommy Tuberville is fired up after beating Doug Jones in Alabama's U.S. Senate election <url>  #ElectionNight #Elections2020  <url>",0.7181519508361817,0.2863129748662811,0.9990342855453492,0.2818480591056868,0.28631296018625807,0.0009657716145738,0,0,A0,0.6,104_train,0.7181519508361817,0.2863129748662811,0.9990342855453492,True,0.6
130,Muslim lives matter too.,0.9627496123313903,0.05523289587836482,0.997568905353546,0.03725036182440814,0.055232923218929864,0.0024310308508574,0,0,A++,1.0,1050_test,0.9627496123313903,0.05523289587836482,0.997568905353546,True,1.0
131," should STFU!!!  has KILLED 230,000 AMERICANS!!! Normal People DO CARE! My DEAD DAD for one!!",0.2183753885328769,0.38036369750815197,0.0129015259444713,0.7816246077418327,0.38036371710358063,0.987098515033722,1,1,A+0,0.6,1050_train,0.7816246077418327,0.38036371710358063,0.987098515033722,True,0.6
132,"                 Uh, dimwit, the Trafalgar dummy didn’t agree to the bet.",0.7548021495342254,0.24995007100285271,0.9945870637893676,0.24519784739241005,0.24995007090769328,0.0054129031486809,0,0,A0,0.6,1051_dev,0.7548021495342254,0.24995007100285271,0.9945870637893676,True,0.6
133,I am so F*cking Tired of the Deniers out there. This Disease is a KILLER!   Take it seriously and institute a National Strategy to defeat it. You can start with a Nationwide Mask Mandate!,0.15531721189618108,0.24014631271226586,0.0312540978193283,0.8446827828884125,0.24014629576849808,0.9687458872795104,1,1,A+0,0.6,1051_test,0.8446827828884125,0.24014629576849808,0.9687458872795104,True,0.6
